,bidder_id,min_time_interval,avg_time_interval,device_score,url_score,url_num,merchandise_score,merchandise_num,country_score,device_num,ip_num,country_num,total_bids,avg_bid_num,outcome
151,14e29ea004067aace14ee4543876a06365os8,1789473684.0,1.07053609023e+13,0.96988082813,1.13449930792,3,0.36686219381,1,1.15748215377,2,4,2,8,2.0,0.0
152,14f226ef57ed64d8e14c8b5ae929143cgq3em,368421053.0,3.67487218045e+11,14.5013931308,23.6354022483,55,37.1289766489,1,25.717195887,64,147,23,211,2.06862745098,0.0
153,14fe3602f049d4574cdbdef13789647dsgtqy,1e+30,1e+30,0.0909090909091,0.0,1,0.175966713976,1,0.0860317501191,1,1,1,1,1.0,0.0
154,1530008a712831e35a673d38959528f4ozipv,5.62905263158e+12,5.62905263158e+12,0.224115248911,0.189083217986,2,0.351933427952,1,0.116342074324,2,2,1,2,1.0,0.0
155,156f4a8763e602ef789f8048c6928676a1ily,1e+30,1e+30,0.0456503898236,0.0,1,0.196906278746,1,0.133800886265,1,1,1,1,1.0,0.0
156,15972a431aed117840dfce5556242366c3fwq,421052632.0,37214562956.1,253.058666353,263.773822491,36,33.6609368849,1,195.950554404,17,41,9,340,6.66666666667,1.0
157,15b1e719796dc894ecde30f160e7ae20hrmmh,1e+30,1e+30,0.0362970984727,0.189083217986,1,0.0625928956448,1,0.0845751461603,1,1,1,1,1.0,0.0
158,15f34e73687d7361ac0d780737fca261g2s9n,0.0,42724418841.5,340.552531694,57.2922150499,902,113.293141117,1,303.508115948,424,1181,59,1810,4.04921700224,0.0
159,16065749457a14b26998fefca503c3ecf9og8,1000000000.0,5.6660371517e+11,11.1397681986,3.40349792375,1,3.54431301743,1,6.2926290996,13,17,8,18,4.5,0.0
160,162886daa0054ff1ad422e0f18cddff3qofft,52631579.0,82118979266.3,13.8841817819,14.7484910029,61,7.61239052155,1,24.4538354328,54,100,25,166,1.80434782609,0.0
161,163097c029285c7eefa2d60e474d65b4ap2l0,1947368421.0,3.11675e+12,1.57688376058,1.3235825259,8,1.18108018359,1,3.61473283941,16,20,7,25,4.16666666667,0.0
162,167008af05d4feaa636a565f6f83ec61a6ogj,368421052.0,4.11962848297e+12,1.25057094041,1.51266574389,7,3.16740085157,1,0.350124764735,5,4,1,18,1.38461538462,0.0
163,167b4f37a264b72feb0f559b650d1cbd3ox60,52631579.0,1.50596096984e+11,10.2097674042,8.88691124536,43,,1,10.3221982484,57,78,10,90,2.14285714286,0.0
164,1680b6a12fdc8c64645c00ae8048f99c6uzoz,315789473.0,1.95030094467e+12,12.4746721514,0.0,22,3.96011022176,1,5.60746353811,25,34,4,40,4.0,0.0
165,1680f758aecded6e25096b3a6199b38en6n73,4578947369.0,9.02263157895e+11,0.280811766372,1.70174896188,2,0.458577742262,1,0.603458136293,5,9,3,10,1.25,0.0
166,1689122c3b25d9e7adc626de84c10006fr2n5,3684210527.0,1.0654254386e+12,0.807191497008,1.89083217986,2,2.28756728169,1,1.64225341313,8,12,2,13,1.08333333333,0.0
167,16e2e48cff6faab74e1f5c47669dfbbda7l5z,52631579.0,63182984034.1,115.513034094,67.2176451892,260,215.383257906,1,171.448237786,256,886,58,1224,4.46715328467,0.0
168,170a58cf637c08f0818ebdbfddca29c9irkxj,49736842105.0,1.06762631579e+13,0.87048380394,0.189083217986,7,1.37834395122,1,0.671837871543,6,6,5,7,1.4,0.0
169,1717f6d4c48ae8d3e5f2566d4bb525f854j6d,17421052632.0,6.53194331984e+11,1.15794278587,0.756332871945,2,2.46353399566,1,1.20444450167,7,10,1,14,3.5,0.0
170,171fbac128e6dcb51d0f07cf7ed8bd3er891e,0.0,4427300265.05,32.1127628716,0.0,5,54.9368517702,1,80.7600999584,1,276,1,279,46.5,0.0
171,173991472d4ee18932f8514b9d4a9dba7rjqa,19421052632.0,3.19339181287e+11,1.1973231779,0.756332871945,3,1.75966713976,1,1.61758979549,8,10,3,10,3.33333333333,0.0
172,175a06fdcf622c9455d0a77990b9302dj23ke,52631579.0,18254843937.2,72.3441541367,16.0720735288,410,131.623102054,1,95.9225071517,181,621,40,748,4.13259668508,0.0
173,177b031b4a77f28ff167b427ca967b52jetgo,1e+30,1e+30,0.0673219334859,0.0,1,0.175966713976,1,0.134698742956,1,1,1,1,1.0,0.0
174,179a23cad40c51dd7804069bf769d11e1ftk9,0.0,7497026680.75,687.410863544,853.332562773,2273,2030.49754643,1,1143.6970617,689,5336,132,10312,32.225,0.0
175,17a321c4a0d925ca80507effa52330ac5n5r7,0.0,34408240842.9,436.551278686,1716.09317491,325,140.458457827,1,394.145660949,376,1159,72,2244,4.40864440079,1.0
176,17b41c48d6f53585c7bf3b65977eada0yxs8n,0.0,1.9951754386e+11,5.52494326438,2.64716505181,19,13.192720676,1,8.08856353633,40,53,16,67,1.86111111111,0.0
177,17c59325ec223c94dcb301a7451c39871vxq3,8000000000.0,3.14573421053e+13,0.875218833686,0.378166435973,2,0.187778686934,1,1.42805424048,2,2,1,3,1.5,0.0
178,17c87408ee1009887112745797caeb7fwvqfc,2315789474.0,1.75933834586e+11,2.62317685573,1.65691585924,19,6.33480170313,1,4.42910448614,23,32,8,36,3.0,0.0
179,17dbe14676cd3a3cb8a7edb438622f7fv2scv,0.0,2.15276541353e+12,2.62042420641,2.26899861584,10,7.08862603486,1,4.26176166558,20,28,7,36,7.2,0.0
180,17e4d6d9a1f8ec00cec1d4fe79b059bd51476,43947368422.0,43947368422.0,0.687401574803,0.0,1,0.198005511088,1,0.718352920183,1,2,2,2,1.0,0.0
181,17eeec8676ad56bfead1a9406277f41cnev3n,0.0,13617447424.1,817.91238614,138.97616522,1236,998.963035241,1,829.810891552,452,3300,70,5677,10.8339694656,0.0
182,18076726ec814a6f56da2cb9ea89d105j8vpm,16473684210.0,6.63010047847e+12,2.08814105483,1.13449930792,5,2.36287534495,1,2.60671545725,8,9,4,12,1.09090909091,0.0
183,183c4e44d09bc4ab990b957e765af311vlup7,1000000000.0,1.08049369904e+12,5.40234096749,1.70174896188,4,4.50668848642,1,10.9219378099,40,62,16,72,1.67441860465,0.0
184,1870650d20a97db60ce4133bb9352b69h9phj,105263158.0,1.24265572187e+11,10.2582286099,6.42882941154,43,21.6596906621,1,12.1665710448,72,94,30,110,2.75,0.0
185,1880a778c9dd0cb15ca1f052308a8e04g7e35,1.26052631579e+12,2.39794736842e+12,0.552668455071,0.567249653959,1,0.590718836238,1,0.324919310336,2,2,2,3,1.5,0.0
186,1899fd76b484b9275854787a6b003b8a93js0,52631578.0,1.82523951723e+11,35.227773848,34.9803953275,110,74.6098867258,1,55.1215783368,149,281,48,424,3.00709219858,0.0
187,18b5e850a1c10e681cb5fae0704a699018x6f,1e+30,1e+30,0.0501895375284,0.0,1,0.175966713976,1,0.17728060501,1,1,1,1,1.0,0.0
188,18bc9dbbed75b55f35ec4be1351b7aa86an68,789473684.0,13850342319.2,132.188250109,0.0,50,173.327213266,1,192.183162064,418,980,17,985,4.28260869565,0.0
189,18e751726fd7c407c41cb18c20da2c4er5z1r,3.30052631579e+12,1.83100263158e+13,0.280695471367,0.567249653959,3,0.879833569879,1,0.537710724705,5,4,3,5,1.25,0.0
190,18eb8d55c84019b9196c5ca7e072b287bv68e,1105263158.0,2.90292105263e+12,1.76988060074,1.13449930792,14,4.75110127735,1,3.50388944612,17,22,12,27,3.85714285714,0.0
191,19033960ac23dffe078a1217788bc720jvjbz,1.5462631579e+12,2.85942105263e+12,0.820921343131,0.945416089932,1,0.98453139373,1,1.67024820028,1,5,1,5,1.66666666667,0.0
192,19353c42feb91a216885fe012efdfb11s2iu8,67368421053.0,1.52327192982e+12,0.420240496576,0.567249653959,5,0.438150269513,1,0.936606203853,5,6,1,7,1.75,0.0
193,197e90906939267ace2422e78e8e83889znqp,0.0,326992707.646,15530.7963677,34128.1972639,48773,10841.3739782,1,33299.2035272,1246,109159,141,236413,205.755439513,0.0
194,19815d9bcdc74c3ddfb9ff210c1739f3tup3i,6105263158.0,6.28761904762e+11,4.22264439018,4.1598307957,1,1.00887103298,1,3.81487526901,11,22,3,22,1.69230769231,0.0
195,1982c4b164171180d480166feae881ecmxsgl,32368421053.0,1.43619684211e+13,0.457613085978,0.378166435973,2,1.05580028386,1,0.716662680652,4,6,1,6,1.0,0.0
196,19b39b852ed4abf1ba5b095829e25b946aed1,157894737.0,906798245.613,154.772576623,337.0,8,66.3574159374,1,177.526418548,1,1,1,337,67.4,1.0
197,1a05035da8ea9dead1030ccc993b5284n1on8,1e+30,1e+30,0.110076245263,0.189083217986,1,0.175966713976,1,0.0248470659316,1,1,1,1,1.0,0.0
198,1a09feff347553a2577983d7c742e3d6l2hfo,0.0,8431077694.24,19.0963236991,0.0,3,1.97188429173,1,18.4555915325,2,2,2,43,1.95454545455,0.0
199,1a5d7993b43386f64fcf4b84e7b183a6ref21,0.0,1.08616486068e+12,14.9622287068,0.567249653959,44,12.1417032643,1,8.1003957454,17,32,8,69,2.55555555556,0.0
200,1a764d01d19a1408382ccace87e61c9fndlo9,1e+30,1e+30,0.0354322527016,0.0,1,0.196906278746,1,0.133800886265,1,1,1,1,1.0,0.0
201,1a9765ed302d0f91b512c23112066e41s755q,1e+30,1e+30,0.376870527001,0.0,1,0.175966713976,1,0.133800886265,1,1,1,1,1.0,0.0
202,1aa485901ede7baf78ea116e297e9d7f9en6i,0.0,5506863439.86,3234.54973579,12463.8496783,2861,2764.17034104,1,2420.4503331,682,9662,50,14038,20.7050147493,1.0
203,1ac788675f70655e71a013892d701e901kj13,421052632.0,7.61971659919e+11,0.854925850267,0.756332871945,9,0.876300539027,1,1.6297215855,8,9,3,14,1.55555555556,0.0
204,1ae57d217b27820cabf6e24b721bfb38s6ja0,1e+30,1e+30,0.054620405359,0.189083217986,1,0.0625928956448,1,0.119971570718,1,1,1,1,1.0,0.0
205,1af4685cda2979a608c4b6ad83473774qgicn,0.0,2271182873.03,791.246125993,5107.76583701,1650,1056.15221728,1,801.394703035,470,3324,90,6002,10.8731884058,1.0
206,1afac423a94778ddf9b6c1dc0df7105cgp1tp,7.57773684211e+13,7.57773684211e+13,0.123145724267,0.189083217986,2,0.12518579129,1,0.172063500238,2,2,1,2,1.0,0.0
207,1b0534afb7c02bb023bd4767ae73f17dqzqdu,0.0,8598360655.74,130.32257002,117.542511934,618,279.25917508,1,212.228729802,280,1086,29,1587,17.6333333333,0.0
208,1b268ea4fe034638a92d683b94bcb330vee4w,3.76263157895e+11,2.22624561404e+12,0.871379540926,0.189083217986,4,0.188972829374,1,0.607438965733,3,4,2,4,1.0,0.0
209,1b26a52e1e5980c8487bb35cf5027fdfwfnzp,1.053e+13,1.053e+13,0.106643631186,0.0,1,0.393812557492,1,0.172063500238,2,2,1,2,1.0,0.0
210,1b7c070ffb2c23c1d02ae5bc5d817d06qz4xb,6684210526.0,1.3262406015e+12,0.465381148125,0.189083217986,2,1.40773371181,1,1.03390423753,7,7,2,8,1.0,0.0
211,1ba9422d7a55aa5abc3ff37d1cafa9f2yds7i,0.0,9084189487.71,115.244222364,105.508435636,119,70.95929743,1,184.835547418,279,1049,51,1502,7.82291666667,0.0
212,1bb03cdb913f203f704caf8bf6840b6fbpigb,0.0,1.27401672405e+11,29.5850929279,88.4424572016,69,105.541765408,1,45.3322783419,99,394,1,536,26.8,0.0
213,1bb7a8c04e70386f5496322158e9fc3ef6d84,578947368.0,1.08977079796e+11,55.0681259684,2.17654646558,70,21.995839247,1,32.7423660161,45,110,16,125,2.55102040816,0.0
214,1bbfbd968c065ff5dabeffe311bc3ddeezbof,0.0,6839506747.76,1161.51230549,588.920525425,725,707.487499473,1,1564.78917809,721,6577,113,11303,26.7210401891,0.0
215,1c5f4fc669099bfbfac515cd26997bd12ruaj,1.45084210526e+12,2.379e+12,0.195576003175,0.567249653959,2,0.787625114984,1,0.470532864982,2,4,1,4,1.0,0.0
216,1c61726e316d5a16aaa80b429080c534u43s0,8.43936842105e+12,3.48326315789e+13,0.562263248932,0.189083217986,3,0.527900141928,1,0.366315625932,3,3,2,3,1.5,0.0
217,1c66f261724506bee45dd18a4d221bfeh1687,2.80889473684e+12,2.22973684211e+13,0.219220809925,0.189083217986,4,0.787625114984,1,0.472343428845,4,4,2,4,1.0,0.0
218,1c950af57581698616bd9923cc94fef25n5wh,4.89642105263e+12,3.01332894737e+13,0.356655768889,0.378166435973,2,0.187778686934,1,0.206668958,3,3,3,3,1.0,0.0
219,1cbd9081de4481ada66f1853737f7684ddjd1,0.0,12362260005.7,484.191192808,210.991539785,4,601.341168224,1,228.919420838,4,836,29,1103,10.308411215,1.0
220,1ccc69e376c95da9bd569a5d1a176874ivojs,48052631579.0,7.42277777778e+11,1.299789036,2.26899861584,6,3.74121929618,1,2.6840316263,8,17,3,19,1.9,0.0
221,1cd8d86911413c73e92ad1170cae68c3pocsn,0.0,4545845649.11,3538.39455136,245.240933728,11724,1064.45478334,1,3891.2795317,954,8926,117,17006,14.0545454545,0.0
222,1cf0d30e0bf9f4a536b1fe16ecc26cd22j50c,1e+30,1e+30,0.164184268626,0.189083217986,1,0.175966713976,1,0.334049640056,1,1,1,1,1.0,0.0
223,1d4eaaacb6127c43c1c007331cac135bpib3m,263157895.0,4.85864661654e+11,2.61234844306,1.89083217986,16,5.1030347053,1,4.25901902389,23,28,9,29,1.11538461538,0.0
224,1d69e006699adba0c79ab06f2f622445nuu63,1.49736842105e+11,7.97578362573e+12,1.52187597192,0.189083217986,8,1.75966713976,1,2.04004060722,4,3,1,10,1.42857142857,0.0
225,1dab9ffc5c6bf06e86e0dd1b3cb9ebecn5pu6,13894736843.0,13894736843.0,0.200481367099,0.189083217986,2,0.12518579129,1,0.451682856301,2,2,2,2,2.0,0.0
226,1dce9aaf9d6b9cba38f9c7489764fe30nlrq2,10736842105.0,1.93871052632e+12,0.335271672865,0.378166435973,5,1.37834395122,1,1.27882339775,6,6,2,7,1.4,0.0
227,1dead8a9cc54fdcf7a7c16dc6e06a3bbusgcu,5789473684.0,1.78157894737e+11,15.784955762,14.370324567,2,3.63772696545,1,18.9197768559,10,47,25,77,2.2,0.0
228,1dec9ee102b29905e2f59a52fb7429826e8b4,1e+30,1e+30,0.0673219334859,0.0,1,0.175966713976,1,0.133800886265,1,1,1,1,1.0,0.0
229,1def3e23e479c9739abce6b3518013d39oejk,0.0,31607296930.9,35.2216101428,29.7868752091,242,20.220092743,1,48.1507624069,149,304,30,428,3.96296296296,0.0
230,1df1dab2eb718c3da3f9a0aa90b93651sxqzo,8.13947368421e+12,8.13947368421e+12,0.460827817125,0.378166435973,1,0.393812557492,1,0.205475530228,2,2,2,2,1.0,0.0
231,1df5be644b8963750305092eb8ec878ayba4x,0.0,42719589188.6,221.538005952,49.3507198944,772,318.499752296,1,287.801393879,255,1158,52,1810,9.7311827957,0.0
232,1dfa6e724441ca3c913b3d40967c17b2p9xr7,473684210.0,9.73824783478e+11,8.05792212631,5.29433010362,46,5.00743165158,1,12.185082824,40,68,8,80,2.85714285714,0.0
233,1dfb637157cc0e590e50d724cd4cad6d4cacw,1736842105.0,2.00837119114e+12,3.15112534135,1.89083217986,23,1.78845319482,1,3.30470255942,19,29,2,39,1.69565217391,0.0
234,1e050a096927d5b34f4a85d3af28d30eybsaz,105263157.0,7.5546544071e+11,11.2838183145,0.0,7,16.5401274147,1,18.6764889193,2,83,3,84,3.36,0.0
235,1e0b1a6ea8d307cb61e221723534c4dclf9w1,52631579.0,2.5500330033e+11,22.02989428,30.4423980958,113,13.9407633648,1,39.7181412406,86,179,28,304,2.25185185185,0.0
236,1e13eba969b6b953688c9e945544ac4741ilj,2421052632.0,9.75172932331e+12,0.983709061516,0.0,1,1.40773371181,1,1.22765875799,7,7,3,8,1.0,0.0
237,1e1c9332e90c1cb0f01da223bc043c528cvwo,4.53894736842e+11,4.53894736842e+11,0.132716146046,0.0,1,0.351933427952,1,0.26760177253,2,2,1,2,1.0,0.0
238,1e342381f2c64318a51a9b71d91897f8dv9ul,52631579.0,30026431718.1,62.7536989403,19.8537378886,135,45.0462537725,1,56.4111770999,147,227,13,455,7.71186440678,0.0
239,1ea558fc18eb1b3ed7759a3aed7662d3p77wq,1e+30,1e+30,0.0422077922078,0.0,1,0.0472432073435,1,0.119443780109,1,1,1,1,1.0,0.0
240,1ef47d501d4b36498b51e184b1027981xu89r,1.66152631579e+12,2.99782631579e+13,0.149002447082,0.0,1,0.137573322679,1,0.297213345947,3,3,3,3,1.0,0.0
241,1f2d607e5cc04e790e3961a6432d7c15hn4qb,1.91921052632e+12,2.92305526316e+13,0.212712427552,0.189083217986,3,0.187778686934,1,0.304244550484,3,3,2,3,3.0,0.0
242,1fcca45fdd3d1d3638821f41e032f170en3h7,26684210526.0,4.33092260062e+12,3.89445729366,1.70174896188,9,3.16740085157,1,4.74701352738,13,17,12,18,1.28571428571,0.0
243,200b548999702c10f8f9fdbae9ce60622owzv,0.0,99703157894.7,74.3384193087,69.015374565,42,152.799272307,1,101.361982948,129,333,15,776,6.92857142857,0.0
244,2012c722a90bc47f1abbc8319d0cea51p7l5b,6.16623157895e+13,6.16623157895e+13,0.110140993799,0.189083217986,2,0.0917155484524,1,0.412072613877,2,2,1,2,2.0,0.0
245,205a011640002932a7bedbb93d81b68b8m93b,4263157894.0,8.5320877193e+12,0.440857479481,0.378166435973,8,1.75966713976,1,1.01653147894,8,8,7,10,1.0,0.0
246,205c519be884c5b1c885f61c4ba8738a737qg,52631579.0,2.6439306894e+11,50.9490060761,53.5105506901,2,56.1182894426,1,28.255150164,15,87,9,285,6.78571428571,0.0
247,20662832566daffac929f803f0c236eaperht,1e+30,1e+30,0.0353975272034,0.0,1,0.175966713976,1,0.133800886265,1,1,1,1,1.0,0.0
248,20a2d48ac3400228e7a0296aaa596a0fvckdc,2.24815789474e+12,1.5534e+13,0.645284189413,0.0,4,0.879833569879,1,1.1725987207,5,5,3,5,1.0,0.0
249,20cb327bff59dc8f4fe1ac68a30f02eb6jrq6,10789473684.0,6.22572368421e+12,1.28365193963,0.378166435973,4,1.28703582207,1,2.07983567983,11,13,3,13,1.3,0.0
250,20d08c7edbcb4b4ac0214b664ca5bb9cprntj,3473684210.0,7.88310363538e+11,6.25881502512,13.235825259,13,17.2447379696,1,13.2492676444,33,57,18,98,4.45454545455,0.0
251,20d31f20169e8612fe13818891f88a83r66gm,1e+30,1e+30,0.0457021276596,0.0,1,0.175966713976,1,0.117633216245,1,1,1,1,1.0,0.0
252,20ebb9de648c6df989f04d07cf273c7b3yu8c,0.0,2298843858.26,315.616149258,477.05695898,1,443.964019361,1,1200.99361625,1,1,1,2523,84.1,0.0
253,20f206d2656116bed8dd46d5b70dac81lbgfk,7.54684210527e+11,2.42435263158e+13,0.37910422155,0.378166435973,3,0.703866855903,1,0.344127000476,4,4,1,4,1.33333333333,0.0
254,20fcf71ad6fbd43f6f5fe493a6bc3ecfextqf,5.76052631579e+11,1.18333421053e+13,0.397771530661,0.0,3,1.23176699783,1,0.13615963073,7,7,1,7,1.16666666667,0.0
255,2106dd7866abbfb4e7c68067d7eb9bebflq5d,0.0,7930207945.22,1281.99232949,291.377238917,1109,610.155546745,1,818.005878009,468,2912,65,9748,14.9280245023,0.0
256,210ae8381324c41f7b49e95f1b7aed80z55df,947368422.0,3.35480701754e+12,0.221785431786,0.378166435973,3,0.703866855903,1,0.535203545059,3,3,1,4,2.0,0.0
257,21114d057c297080f0f882420d2436b5mmukc,1e+30,1e+30,0.0362970984727,0.0,1,0.0625928956448,1,0.0860317501191,1,1,1,1,1.0,0.0
258,2137e2626c568af8e56bfb72fdd5b9e19qiyt,4526315789.0,4526315789.0,0.475123842343,0.378166435973,1,0.198005511088,1,0.172063500238,1,1,1,2,1.0,0.0
259,213a7fb31eef8b38a23ad6b0bf2c7fd0dx3vk,19000000000.0,5.84112781955e+11,3.36177159835,0.567249653959,2,3.87126770747,1,2.54926393355,20,22,9,22,1.04761904762,0.0
260,21580623ea81c5b0b82aaf74890218e5mio2z,1e+30,1e+30,0.229184549356,0.189083217986,1,0.196906278746,1,0.0860317501191,1,1,1,1,1.0,0.0
261,219c6102f604c8ff0ead5d23375bb127del0d,52631578.0,27414169225.9,38.3603746438,36.1148946354,210,87.63142356,1,62.3811010454,140,400,24,498,15.0909090909,0.0
262,21c5f4fff051adecaf1b080fbf910ca3dvi6a,0.0,2.30752915222e+11,252.780474874,63.1537948074,2,65.9636033799,1,121.602922624,115,317,36,335,3.48958333333,0.0
263,21f5b103136104e4947e293983dbaa5b4tder,0.0,1065800783.9,2751.29494184,74.4063357364,7388,2520.00655539,1,2004.38300049,392,1837,80,12798,37.9762611276,0.0
264,21fd0c468438a483ad1c60cfd1b84b850iyjv,263157895.0,2.9149122807e+11,25.5260950671,13.424908477,58,46.6311792036,1,22.5115733948,105,176,15,265,2.43119266055,0.0
265,222a0e05442fec0af2d20ebdcafe4b28c2pi4,3421052632.0,1.83775438596e+12,0.129889336251,0.378166435973,2,0.396011022176,1,0.392016831358,3,3,3,4,1.0,0.0
266,222d3e39d4a292d79aeef4c04e52aaf24mgkb,50631578947.0,3.94983102493e+12,2.67759718041,0.567249653959,2,3.51933427952,1,2.35266432491,4,16,1,20,20.0,0.0
267,2234754e09ba15519d0104c405326fc4igk0s,157894736.0,3.20459899749e+11,5.90420692879,0.0,30,2.03145791577,1,5.05822829855,3,9,1,43,3.58333333333,0.0
268,22401c4dc0cb1e5d52da01ebb8b2839cdoauo,315789474.0,9.0793498452e+11,12.2568603352,7.75241193744,7,16.9339399722,1,12.6301288143,32,66,8,86,2.45714285714,0.0
269,225716d7bdf8f90cb4a4b779c663cea5j9sqp,7.49105263158e+12,7.49105263158e+12,0.0825045601639,0.189083217986,2,0.351933427952,1,0.235266432491,2,2,1,2,2.0,0.0
270,226017dcd6506ce20886540ff734210d8hib1,789473684.0,1.96073414305e+12,3.40299794098,3.40349792375,9,7.87625114984,1,7.12785075754,24,31,14,40,3.07692307692,0.0
271,2271fe5b01f9b8f9d8409014ae4511524grmq,0.0,954487365.99,3560.52996837,442.383961033,9871,2514.91627614,1,2044.53794397,739,9400,86,14292,25.6129032258,0.0
272,227bc0936837200d0aaeb444ab8d5f1axs8zr,1210526316.0,4.87183508772e+12,3.87322004199,3.02533148778,1,0.755891317497,1,2.04645113414,6,12,6,16,1.14285714286,0.0
273,22e65b6bf73fab510ee814cbaeb9ebc1252mu,0.0,14667536297.6,126.506390335,45.7581387527,354,58.148800054,1,137.301991543,179,657,17,929,9.57731958763,0.0
274,22fb740f267ac617118261b2fd3365batisfg,526315789.0,2.15150254669e+11,8.51992753931,4.1598307957,35,12.405095561,1,16.7380279046,36,50,7,63,3.9375,0.0
275,2307bb06855a6fe75ab56ee6b4a3860835di5,1e+30,1e+30,0.0517091792469,0.0,1,0.196906278746,1,0.133800886265,1,1,1,1,1.0,0.0
276,233e09e861813cd087e8937f32a29bccs7b3l,4.62368421052e+11,1.45290350877e+12,1.11530399917,1.0,7,1.23176699783,1,0.936606203853,7,7,1,7,1.16666666667,0.0
277,235f78b13fc87c995c1f309403ee56bb54tu5,0.0,1.77237236842e+12,4.92377800008,1.70174896188,5,7.21463527301,1,5.32650495528,19,20,6,41,1.32258064516,0.0
278,2366cd7cf3df530ef4fe40b36ffb936fyn3rh,526315790.0,1.02410964912e+12,1.08337739983,1.3235825259,3,2.28756728169,1,1.59556096694,10,10,4,13,1.18181818182,0.0
279,238808859d7752579a415e89a395500fh2o65,105263157.0,2.60081871345e+11,0.726635033632,8.37816643597,2,1.75966713976,1,1.33706937025,7,8,4,10,2.0,1.0
280,23af639c0bd57bfe9bcf3b16973d58b7666fe,52631579.0,1.15501913876e+12,15.5210692195,12.6685756051,1,13.192720676,1,6.3630447336,8,44,5,67,3.94117647059,0.0
281,23bdbb8575f191b71853bf78d09e11a1lhnfn,2789473684.0,1.59102664068e+11,5.58706856507,6.80699584751,26,14.429270546,1,9.58048751513,33,35,4,82,3.03703703704,0.0
282,23f9a0e1492c4abf375823266ddbe36bzukj3,210526316.0,1.92523684211e+12,0.989177489177,0.567249653959,1,0.527900141928,1,0.358331340326,1,2,1,3,1.0,0.0
283,24029e6b641077ab7b9a1fde11a42666pkz6z,0.0,2.59995569732e+11,72.0925423724,56.3467989599,1,52.4380807648,1,29.0911922602,15,100,10,298,4.44776119403,0.0
284,24108e769a15b155bd2d63c58368ae5946zhs,1.07684210527e+11,2.40112631579e+12,3.15637270969,1.13449930792,1,1.18143767248,1,1.06335568225,4,6,3,6,1.2,0.0
285,24284d3fc3334e0adeb6bb95637ca62d6dm96,578947369.0,1.82350396539e+11,4.56204548328,6.05066297556,39,13.0215368342,1,10.2395894422,44,60,12,74,4.625,0.0
286,245b584befa6a5b8c759491f5f3db580p2m5v,11894736842.0,2.62312280702e+12,0.213462118094,0.567249653959,2,0.396011022176,1,0.470532864982,3,3,1,4,1.33333333333,0.0
287,246c55639cf85c682d58cbd2ed6a6563vk2yn,0.0,13102074898.8,78.8505523638,58.8048807938,61,183.181349249,1,132.468456198,222,790,49,1041,5.421875,0.0
288,24a32bf10c4a5d4d91c27da4710c869a0nqim,263157895.0,2.64113856069e+11,2.69795729525,1.3235825259,34,8.79833569879,1,6.42795170481,15,20,5,50,2.63157894737,0.0
289,24a9abf72cedcb421e831c1be26607e37zojy,13789473684.0,4.46761133603e+11,1.32641479961,0.378166435973,5,0.642008839167,1,1.98952659847,12,13,3,14,1.75,0.0
290,24d4554556deeebf61510cf3e001edecu8hgj,1.14473684211e+11,1.14789473684e+11,1.0311023622,0.189083217986,2,0.297008266632,1,1.50534399832,1,3,3,3,1.5,0.0
291,24db47d284a08aaf119eb3e0c45eb646i46j5,105263158.0,4.51662973223e+11,14.7821595434,7.37424550147,93,8.12583166309,1,28.1557994344,75,130,32,172,2.5671641791,0.0
292,25022fb30734c2e5044e031b0e9a4a9ct3354,1105263157.0,1.68421754386e+11,11.8967133571,2.45808183382,7,4.757060069,1,6.85879615745,26,43,2,76,2.53333333333,0.0
293,2515c5fd81638d5d0bca39a2b2be3995tante,210526316.0,64760651629.1,13.4174301235,21.1773204145,49,41.5472248154,1,28.3338738405,70,194,6,211,5.14634146341,0.0
294,25331706aa2157419da068e93f3989feyo7a0,105263158.0,61379563774.3,27.8670986476,9.6432441173,91,10.2262836524,1,30.5182686259,83,195,5,223,5.06818181818,0.0
295,2540f8192e425f9fb921db30ac1bfcbas4p6g,52631579.0,2.5077833019e+11,32.8139337152,10.5886602072,48,54.1977479046,1,41.4558327756,102,256,23,308,4.88888888889,0.0
